Customer_ID,Date,Year,Month,State,City,Festival,Gender,Age_Group,Metal,Product_Type,Weight_g,Purity,Payment_Method,Store_Type,Quantity,Price_INR,Discount_%,Total_Amount_INR
906,2026-06-03,2026,6,Tamil Nadu,Coimbatore,Holi,Female,36-45,Silver,Coin,10,22K,Credit Card,Mall Store,1,86835,3,84229.95
907,2024-07-31,2024,7,Tamil Nadu,Coimbatore,Holi,Female,46-60,Silver,Jewelry,10,24K,Debit Card,Mall Store,1,65705,5,62419.75
908,2023-03-04,2023,3,Karnataka,Bangalore,Diwali,Male,26-35,Silver,Coin,20,22K,Debit Card,Online,3,74716,7,208457.64
909,2022-10-03,2022,10,Uttar Pradesh,Kanpur,Dhanteras,Female,26-35,Gold,Jewelry,10,22K,Debit Card,Mall Store,3,73362,2,215684.28
910,2025-02-27,2025,2,Tamil Nadu,Coimbatore,Dhanteras,Female,36-45,Silver,Bar,20,18K,Credit Card,Jewelry Shop,2,71981,5,136763.9
911,2021-08-15,2021,8,Karnataka,Mysore,Wedding Season,Female,26-35,Silver,Coin,20,24K,Cash,Online,2,90301,0,180602.0
912,2025-10-18,2025,10,Uttar Pradesh,Agra,Wedding Season,Female,60+,Silver,Bar,10,24K,Debit Card,Jewelry Shop,2,74295,0,148590.0
913,2026-04-09,2026,4,Maharashtra,Pune,Diwali,Female,46-60,Gold,Jewelry,20,18K,Debit Card,Online,2,63164,5,120011.6
914,2024-03-10,2024,3,Maharashtra,Pune,Diwali,Female,26-35,Silver,Bar,5,22K,Debit Card,Online,3,74634,3,217184.94
915,2025-12-01,2025,12,Rajasthan,Jaipur,Dhanteras,Female,60+,Silver,Bar,20,18K,Credit Card,Mall Store,1,81531,7,75823.83
916,2023-01-25,2023,1,Maharashtra,Mumbai,Akshaya Tritiya,Female,26-35,Gold,Coin,20,22K,Cash,Mall Store,2,64046,5,121687.4
917,2022-05-04,2022,5,Uttar Pradesh,Kanpur,None,Female,46-60,Silver,Coin,50,24K,UPI,Mall Store,3,82928,0,248784.0
918,2026-07-09,2026,7,Karnataka,Bangalore,Akshaya Tritiya,Female,18-25,Silver,Bar,5,18K,UPI,Mall Store,3,67464,3,196320.24
919,2023-02-21,2023,2,Rajasthan,Jaipur,Diwali,Female,36-45,Gold,Coin,50,18K,Cash,Mall Store,1,72663,7,67576.59
920,2025-11-07,2025,11,Karnataka,Bangalore,Diwali,Female,60+,Gold,Coin,5,18K,Debit Card,Online,2,75171,5,142824.9
921,2024-08-30,2024,8,Maharashtra,Mumbai,Holi,Female,26-35,Silver,Bar,20,18K,Cash,Online,1,77821,3,75486.37
922,2026-12-25,2026,12,Rajasthan,Jaipur,Holi,Male,26-35,Gold,Bar,20,24K,Credit Card,Jewelry Shop,1,62322,0,62322.0
923,2024-01-16,2024,1,Gujarat,Vadodara,Dhanteras,Male,36-45,Gold,Jewelry,10,22K,UPI,Jewelry Shop,2,62084,2,121684.64
924,2025-06-24,2025,6,Maharashtra,Nashik,Dhanteras,Male,46-60,Gold,Bar,5,24K,Cash,Mall Store,1,68057,5,64654.15
925,2025-01-07,2025,1,Tamil Nadu,Chennai,None,Female,46-60,Gold,Jewelry,10,24K,Credit Card,Jewelry Shop,1,63823,5,60631.85
926,2025-09-17,2025,9,Karnataka,Mangalore,Wedding Season,Male,36-45,Gold,Coin,20,24K,Debit Card,Mall Store,1,70086,0,70086.0
927,2024-08-17,2024,8,Karnataka,Bangalore,Diwali,Male,26-35,Gold,Jewelry,5,24K,Cash,Online,2,67019,0,134038.0
928,2024-04-15,2024,4,Uttar Pradesh,Kanpur,Akshaya Tritiya,Female,26-35,Gold,Coin,10,24K,Cash,Mall Store,3,59418,2,174688.92
929,2023-04-16,2023,4,Rajasthan,Jaipur,Akshaya Tritiya,Female,36-45,Silver,Coin,20,24K,UPI,Jewelry Shop,1,69659,0,69659.0
930,2025-03-25,2025,3,Maharashtra,Nashik,Holi,Male,26-35,Gold,Jewelry,5,22K,Cash,Online,2,61148,0,122296.0
931,2025-12-09,2025,12,Delhi,New Delhi,Dhanteras,Male,36-45,Gold,Coin,50,22K,Cash,Jewelry Shop,2,71983,5,136767.7
932,2026-07-12,2026,7,Uttar Pradesh,Agra,None,Male,26-35,Silver,Jewelry,10,24K,Cash,Mall Store,3,86020,0,258060.0
933,2023-07-16,2023,7,Maharashtra,Pune,Akshaya Tritiya,Male,36-45,Silver,Coin,50,18K,Credit Card,Online,3,73296,0,219888.0
934,2025-04-27,2025,4,Karnataka,Mysore,None,Male,26-35,Silver,Jewelry,5,24K,UPI,Online,1,83946,7,78069.78
935,2024-11-09,2024,11,Gujarat,Surat,Dhanteras,Female,46-60,Silver,Jewelry,50,18K,Credit Card,Mall Store,3,66346,5,189086.1
936,2023-02-03,2023,2,Delhi,New Delhi,Akshaya Tritiya,Female,46-60,Silver,Bar,50,18K,UPI,Mall Store,3,86240,3,250958.4
937,2021-04-15,2021,4,Rajasthan,Udaipur,Holi,Male,18-25,Silver,Jewelry,50,24K,UPI,Mall Store,2,69329,5,131725.1
938,2021-12-06,2021,12,Uttar Pradesh,Kanpur,Holi,Male,46-60,Gold,Bar,10,24K,Cash,Online,2,66963,5,127229.7
939,2026-12-14,2026,12,Gujarat,Vadodara,Holi,Male,60+,Silver,Coin,10,18K,Cash,Jewelry Shop,3,83833,2,246469.02
940,2025-10-03,2025,10,Gujarat,Ahmedabad,Dhanteras,Female,18-25,Gold,Coin,20,22K,Debit Card,Jewelry Shop,3,63844,2,187701.36
941,2024-06-30,2024,6,Delhi,New Delhi,Dhanteras,Male,18-25,Gold,Coin,10,24K,Debit Card,Online,1,63888,0,63888.0
942,2023-03-04,2023,3,Rajasthan,Jaipur,Dhanteras,Female,18-25,Silver,Jewelry,20,24K,Debit Card,Online,3,70427,5,200716.95
943,2024-02-03,2024,2,Uttar Pradesh,Agra,Akshaya Tritiya,Male,18-25,Gold,Bar,20,18K,UPI,Mall Store,2,64250,2,125930.0
944,2026-02-05,2026,2,Tamil Nadu,Coimbatore,Dhanteras,Male,36-45,Gold,Coin,5,22K,Credit Card,Online,2,70794,0,141588.0
945,2023-07-10,2023,7,Uttar Pradesh,Kanpur,Holi,Male,18-25,Silver,Bar,20,24K,Debit Card,Mall Store,1,83552,5,79374.4
946,2026-09-12,2026,9,Delhi,New Delhi,Akshaya Tritiya,Female,36-45,Gold,Coin,5,24K,UPI,Mall Store,2,57507,3,111563.58
947,2025-11-12,2025,11,Rajasthan,Udaipur,None,Female,18-25,Gold,Bar,50,18K,Debit Card,Mall Store,2,76036,2,149030.56
948,2022-02-08,2022,2,Tamil Nadu,Coimbatore,Holi,Male,18-25,Gold,Jewelry,20,18K,Debit Card,Jewelry Shop,1,76979,7,71590.47
949,2026-11-12,2026,11,Uttar Pradesh,Agra,Diwali,Female,46-60,Gold,Bar,5,24K,Cash,Online,3,67154,5,191388.9
950,2026-02-14,2026,2,Uttar Pradesh,Kanpur,Akshaya Tritiya,Female,36-45,Gold,Coin,10,22K,Debit Card,Online,2,67549,0,135098.0
951,2024-08-11,2024,8,Karnataka,Mysore,None,Female,36-45,Silver,Jewelry,50,24K,Credit Card,Jewelry Shop,1,71745,7,66722.85
952,2025-07-22,2025,7,Tamil Nadu,Chennai,Akshaya Tritiya,Female,26-35,Silver,Coin,10,22K,Debit Card,Jewelry Shop,1,77259,0,77259.0
953,2021-03-07,2021,3,Karnataka,Mysore,Diwali,Male,60+,Silver,Coin,20,18K,Cash,Jewelry Shop,1,89376,2,87588.48
954,2025-07-16,2025,7,Tamil Nadu,Chennai,Akshaya Tritiya,Male,36-45,Gold,Bar,20,22K,Cash,Jewelry Shop,1,60491,7,56256.63
955,2023-10-05,2023,10,Maharashtra,Nagpur,Holi,Male,36-45,Gold,Jewelry,50,24K,Cash,Online,1,62945,5,59797.75
956,2021-03-27,2021,3,Gujarat,Surat,Holi,Female,46-60,Gold,Coin,10,22K,Cash,Mall Store,1,58759,3,56996.23
957,2025-11-02,2025,11,Tamil Nadu,Coimbatore,Akshaya Tritiya,Female,26-35,Silver,Coin,20,24K,Cash,Jewelry Shop,2,88629,3,171940.26
958,2024-07-08,2024,7,Rajasthan,Jaipur,Diwali,Male,36-45,Gold,Bar,10,22K,Credit Card,Mall Store,3,59551,5,169720.35
959,2025-11-22,2025,11,Rajasthan,Jaipur,Diwali,Male,18-25,Silver,Bar,50,18K,UPI,Jewelry Shop,2,87118,5,165524.2
960,2023-10-30,2023,10,Delhi,New Delhi,None,Male,60+,Gold,Coin,50,18K,Cash,Jewelry Shop,1,68280,3,66231.6
961,2023-08-11,2023,8,Gujarat,Vadodara,Holi,Female,26-35,Silver,Bar,20,24K,UPI,Mall Store,3,74859,3,217839.69
962,2025-08-22,2025,8,Rajasthan,Udaipur,None,Male,26-35,Gold,Jewelry,10,24K,UPI,Mall Store,3,58665,0,175995.0
963,2025-05-06,2025,5,Delhi,New Delhi,Wedding Season,Female,46-60,Silver,Jewelry,20,24K,UPI,Jewelry Shop,1,69621,5,66139.95
964,2023-12-04,2023,12,Karnataka,Bangalore,Wedding Season,Male,26-35,Silver,Coin,5,22K,Debit Card,Online,2,71768,0,143536.0
965,2025-03-09,2025,3,Tamil Nadu,Coimbatore,Diwali,Male,18-25,Gold,Bar,5,24K,Credit Card,Jewelry Shop,1,72346,7,67281.78
966,2026-08-03,2026,8,Karnataka,Bangalore,Dhanteras,Male,36-45,Silver,Jewelry,10,18K,Credit Card,Mall Store,1,69487,2,68097.26
967,2021-06-08,2021,6,Gujarat,Surat,Holi,Male,36-45,Gold,Coin,5,22K,Cash,Mall Store,1,68872,5,65428.4
968,2024-10-13,2024,10,Tamil Nadu,Chennai,Wedding Season,Female,46-60,Gold,Jewelry,5,22K,Cash,Jewelry Shop,1,69578,7,64707.54
969,2021-08-29,2021,8,Gujarat,Ahmedabad,Wedding Season,Male,60+,Silver,Jewelry,20,18K,Debit Card,Mall Store,2,71106,0,142212.0
970,2024-04-14,2024,4,Uttar Pradesh,Lucknow,None,Female,46-60,Silver,Coin,50,24K,Debit Card,Online,1,74118,5,70412.1
971,2024-06-06,2024,6,Delhi,New Delhi,Wedding Season,Female,18-25,Silver,Bar,5,24K,UPI,Jewelry Shop,2,83576,7,155451.36
972,2021-07-13,2021,7,Tamil Nadu,Chennai,Akshaya Tritiya,Female,26-35,Silver,Coin,5,18K,Debit Card,Mall Store,1,86452,7,80400.36
973,2022-02-09,2022,2,Tamil Nadu,Chennai,Wedding Season,Male,26-35,Silver,Bar,20,24K,Cash,Jewelry Shop,3,86076,0,258228.0
974,2022-04-22,2022,4,Gujarat,Vadodara,Akshaya Tritiya,Male,26-35,Gold,Bar,20,24K,Debit Card,Online,2,59129,2,115892.84
975,2023-11-24,2023,11,Karnataka,Mysore,Wedding Season,Female,26-35,Gold,Bar,20,22K,UPI,Jewelry Shop,1,59125,7,54986.25
976,2021-02-12,2021,2,Rajasthan,Udaipur,None,Female,18-25,Silver,Bar,50,24K,Cash,Online,1,73188,5,69528.6
977,2024-09-02,2024,9,Uttar Pradesh,Lucknow,Dhanteras,Female,46-60,Gold,Coin,20,22K,Credit Card,Online,2,58709,0,117418.0
978,2023-04-03,2023,4,Rajasthan,Jaipur,Dhanteras,Male,46-60,Silver,Coin,5,24K,Cash,Online,1,72702,7,67612.86
979,2025-11-21,2025,11,Rajasthan,Udaipur,Holi,Female,46-60,Gold,Bar,10,22K,UPI,Mall Store,3,56719,0,170157.0
980,2022-09-18,2022,9,Tamil Nadu,Chennai,Akshaya Tritiya,Female,26-35,Gold,Coin,50,24K,UPI,Jewelry Shop,1,62533,7,58155.69
981,2023-03-08,2023,3,Delhi,New Delhi,Akshaya Tritiya,Female,18-25,Silver,Coin,5,24K,Credit Card,Mall Store,1,80074,2,78472.52
982,2026-10-23,2026,10,Gujarat,Ahmedabad,Holi,Male,60+,Silver,Bar,10,18K,Credit Card,Jewelry Shop,1,67216,0,67216.0
983,2021-08-28,2021,8,Maharashtra,Mumbai,Wedding Season,Male,26-35,Gold,Bar,5,18K,UPI,Online,1,59684,5,56699.8
984,2026-01-16,2026,1,Uttar Pradesh,Kanpur,None,Male,46-60,Silver,Bar,20,22K,Debit Card,Jewelry Shop,3,74423,7,207640.17
985,2022-12-16,2022,12,Gujarat,Surat,Wedding Season,Female,26-35,Silver,Coin,5,22K,Credit Card,Online,1,74553,3,72316.41
986,2022-05-28,2022,5,Maharashtra,Nashik,None,Female,26-35,Silver,Coin,50,22K,Debit Card,Mall Store,3,88582,2,260431.08
987,2025-06-22,2025,6,Delhi,New Delhi,Dhanteras,Male,26-35,Silver,Jewelry,10,18K,Cash,Mall Store,2,79858,3,154924.52
988,2024-06-11,2024,6,Uttar Pradesh,Agra,Dhanteras,Female,26-35,Silver,Coin,5,18K,Debit Card,Jewelry Shop,3,80253,5,228721.05
989,2022-10-04,2022,10,Rajasthan,Udaipur,None,Female,60+,Gold,Coin,10,22K,UPI,Mall Store,1,63053,3,61161.41
990,2025-07-05,2025,7,Gujarat,Surat,Holi,Male,26-35,Gold,Coin,20,22K,Cash,Mall Store,3,62232,7,173627.28
991,2021-05-25,2021,5,Gujarat,Surat,None,Male,18-25,Silver,Jewelry,5,24K,UPI,Jewelry Shop,3,87145,7,243134.55
992,2024-06-13,2024,6,Rajasthan,Jaipur,Diwali,Female,60+,Silver,Coin,50,22K,Credit Card,Mall Store,1,75432,2,73923.36
993,2022-10-31,2022,10,Gujarat,Surat,Wedding Season,Male,60+,Silver,Bar,50,24K,Debit Card,Mall Store,3,66570,2,195715.8
994,2022-02-02,2022,2,Karnataka,Mangalore,Diwali,Male,46-60,Gold,Coin,50,22K,Cash,Online,3,59358,2,174512.52
995,2021-03-23,2021,3,Tamil Nadu,Coimbatore,Wedding Season,Female,36-45,Silver,Jewelry,20,24K,Cash,Online,3,84829,2,249397.26
996,2024-08-06,2024,8,Tamil Nadu,Coimbatore,Akshaya Tritiya,Male,36-45,Silver,Bar,50,24K,Debit Card,Online,1,72093,2,70651.14
997,2026-06-29,2026,6,Karnataka,Mysore,Akshaya Tritiya,Male,18-25,Gold,Bar,10,18K,Credit Card,Jewelry Shop,2,69015,7,128367.9
998,2021-11-25,2021,11,Delhi,New Delhi,Akshaya Tritiya,Male,26-35,Silver,Bar,5,18K,UPI,Jewelry Shop,2,68726,5,130579.4
999,2024-01-13,2024,1,Delhi,New Delhi,None,Female,36-45,Silver,Coin,50,22K,Credit Card,Online,2,80147,0,160294.0
1000,2023-12-29,2023,12,Karnataka,Mangalore,Diwali,Female,18-25,Silver,Bar,20,18K,UPI,Online,1,82407,5,78286.65
